Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
50H526,KOSPI,신한H526SK하이닉콜,,,,,,,
50H527,KOSPI,신한H527SK하이닉콜,,,,,,,
50H528,KOSPI,신한H528SK하이닉콜,,,,,,,
50H529,KOSPI,신한H529SK하이닉풋,,,,,,,
50H530,KOSPI,신한H530카카오콜,,,,,,,
50H531,KOSPI,신한H531카카오콜,,,,,,,
50H532,KOSPI,신한H532카카오풋,,,,,,,
50H533,KOSPI,신한H533카카오풋,,,,,,,
50H536,KOSPI,신한H536LG화학콜,,,,,,,
50H539,KOSPI,신한H539네이버콜,,,,,,,
50H540,KOSPI,신한H540네이버콜,,,,,,,
50H541,KOSPI,신한H541네이버풋,,,,,,,
50H543,KOSPI,신한H543삼성SDI콜,,,,,,,
50H544,KOSPI,신한H544삼성SDI콜,,,,,,,
50H546,KOSPI,신한H546LG이노텍콜,,,,,,,
50H547,KOSPI,신한H547LG이노텍풋,,,,,,,
50H548,KOSPI,신한H548현대차콜,,,,,,,
50H549,KOSPI,신한H549현대차콜,,,,,,,
50H550,KOSPI,신한H550현대차콜,,,,,,,
50H551,KOSPI,신한H551현대차콜,,,,,,,
50H554,KOSPI,신한H554엘지전자콜,,,,,,,
50H555,KOSPI,신한H555엘지전자콜,,,,,,,
50H561,KOSPI,신한H561기아콜,,,,,,,
50H562,KOSPI,신한H562기아콜,,,,,,,
50H563,KOSPI,신한H563기아콜,,,,,,,
50H564,KOSPI,신한H564기아콜,,,,,,,
50H567,KOSPI,신한H567삼성전기콜,,,,,,,
50H568,KOSPI,신한H568삼성전기풋,,,,,,,
50H569,KOSPI,신한H569카카뱅크콜,,,,,,,
50H572,KOSPI,신한H572POSCO홀콜,,,,,,,
50H573,KOSPI,신한H573POSCO홀콜,,,,,,,
50H574,KOSPI,신한H574POSCO홀콜,,,,,,,
50H575,KOSPI,신한H575POSCO홀풋,,,,,,,
50H576,KOSPI,신한H576POSCO홀풋,,,,,,,
50H577,KOSPI,신한H577NC소프트콜,,,,,,,
50H578,KOSPI,신한H578DB하이텍콜,,,,,,,
50H579,KOSPI,신한H579DB하이텍콜,,,,,,,
50H580,KOSPI,신한H580엘지디스콜,,,,,,,
50H581,KOSPI,신한H581엘지디스콜,,,,,,,
50H582,KOSPI,신한H582엘지디스콜,,,,,,,
50H583,KOSPI,신한H583LG생건콜,,,,,,,
50H584,KOSPI,신한H584LG생건콜,,,,,,,
50H585,KOSPI,신한H585LG생건풋,,,,,,,
50H586,KOSPI,신한H586모비스콜,,,,,,,
50H587,KOSPI,신한H587모비스콜,,,,,,,
50H588,KOSPI,신한H588모비스콜,,,,,,,
50H589,KOSPI,신한H589아모레콜,,,,,,,
50H591,KOSPI,신한H591아모레풋,,,,,,,
50H592,KOSPI,신한H592아모레풋,,,,,,,
50H593,KOSPI,신한H593아모레풋,,,,,,,
50H596,KOSPI,신한H596호텔신라콜,,,,,,,
50H598,KOSPI,신한H598호텔신라콜,,,,,,,
50H599,KOSPI,신한H599호텔신라풋,,,,,,,
50H600,KOSPI,신한H600호텔신라풋,,,,,,,
50H601,KOSPI,신한H601삼성전자콜,,,,,,,
50H603,KOSPI,신한H603LG에너지콜,,,,,,,
50H604,KOSPI,신한H604LG에너지콜,,,,,,,
50H605,KOSPI,신한H605SK하이닉콜,,,,,,,
50H606,KOSPI,신한H606SK하이닉콜,,,,,,,
50H607,KOSPI,신한H607카카오콜,,,,,,,
50H609,KOSPI,신한H609카카오풋,,,,,,,
50H612,KOSPI,신한H612네이버콜,,,,,,,
50H615,KOSPI,신한H615삼성SDI콜,,,,,,,
50H617,KOSPI,신한H617LG이노텍콜,,,,,,,
50H619,KOSPI,신한H619현대차콜,,,,,,,
50H620,KOSPI,신한H620엘지전자콜,,,,,,,
50H621,KOSPI,신한H621엘지전자콜,,,,,,,
50H625,KOSPI,신한H625기아콜,,,,,,,
50H628,KOSPI,신한H628카카뱅크콜,,,,,,,
50H630,KOSPI,신한H630POSCO홀콜,,,,,,,
50H631,KOSPI,신한H631POSCO홀콜,,,,,,,
50H632,KOSPI,신한H632NC소프트콜,,,,,,,
50H633,KOSPI,신한H633NC소프트콜,,,,,,,
50H634,KOSPI,신한H634DB하이텍콜,,,,,,,
50H636,KOSPI,신한H636엘지디스콜,,,,,,,
50H639,KOSPI,신한H639LG생건콜,,,,,,,
50H640,KOSPI,신한H640LG생건풋,,,,,,,
50H641,KOSPI,신한H641모비스콜,,,,,,,
50H642,KOSPI,신한H642모비스콜,,,,,,,
50H643,KOSPI,신한H643아모레콜,,,,,,,
50H644,KOSPI,신한H644아모레콜,,,,,,,
50H645,KOSPI,신한H645아모레풋,,,,,,,
50H647,KOSPI,신한H647SK아이이콜,,,,,,,
50H648,KOSPI,신한H648호텔신라콜,,,,,,,
50H649,KOSPI,신한H649호텔신라콜,,,,,,,
50H650,KOSPI,신한H650호텔신라풋,,,,,,,
50H652,KOSPI,신한H652삼성전자콜,,,,,,,
50H653,KOSPI,신한H653삼성전자콜,,,,,,,
50H654,KOSPI,신한H654삼성전자콜,,,,,,,
50H655,KOSPI,신한H655삼성전자콜,,,,,,,
50H656,KOSPI,신한H656삼성전자콜,,,,,,,
50H657,KOSPI,신한H657삼성전자풋,,,,,,,
50H658,KOSPI,신한H658삼성전자풋,,,,,,,
50H659,KOSPI,신한H659삼성전자풋,,,,,,,
50H660,KOSPI,신한H660SK하이닉콜,,,,,,,
50H661,KOSPI,신한H661SK하이닉콜,,,,,,,
50H662,KOSPI,신한H662SK하이닉콜,,,,,,,
50H663,KOSPI,신한H663SK하이닉콜,,,,,,,
50H664,KOSPI,신한H664SK하이닉콜,,,,,,,
50H665,KOSPI,신한H665SK하이닉풋,,,,,,,
50H666,KOSPI,신한H666네이버콜,,,,,,,
50H667,KOSPI,신한H667네이버콜,,,,,,,
50H668,KOSPI,신한H668네이버콜,,,,,,,
50H669,KOSPI,신한H669네이버콜,,,,,,,
50H670,KOSPI,신한H670네이버콜,,,,,,,
50H671,KOSPI,신한H671네이버풋,,,,,,,
50H672,KOSPI,신한H672네이버풋,,,,,,,
50H673,KOSPI,신한H673네이버풋,,,,,,,
50H674,KOSPI,신한H674삼성SDI콜,,,,,,,
50H676,KOSPI,신한H676삼성SDI콜,,,,,,,
50H677,KOSPI,신한H677삼성SDI콜,,,,,,,
50H678,KOSPI,신한H678삼성SDI풋,,,,,,,
50H679,KOSPI,신한H679카카오콜,,,,,,,
50H681,KOSPI,신한H681카카오콜,,,,,,,
50H682,KOSPI,신한H682카카오콜,,,,,,,
50H683,KOSPI,신한H683카카오콜,,,,,,,
50H684,KOSPI,신한H684LG에너지콜,,,,,,,
50H685,KOSPI,신한H685LG에너지콜,,,,,,,
50H687,KOSPI,신한H687LG에너지풋,,,,,,,
50H688,KOSPI,신한H688LG에너지풋,,,,,,,
50H689,KOSPI,신한H689LG에너지풋,,,,,,,
50H690,KOSPI,신한H690LG에너지풋,,,,,,,
50H691,KOSPI,신한H691현대차콜,,,,,,,
50H692,KOSPI,신한H692현대차콜,,,,,,,
50H694,KOSPI,신한H694현대차풋,,,,,,,
50H695,KOSPI,신한H695LG화학콜,,,,,,,
50H696,KOSPI,신한H696LG화학콜,,,,,,,
50H697,KOSPI,신한H697LG화학콜,,,,,,,
50H699,KOSPI,신한H699기아콜,,,,,,,
50H700,KOSPI,신한H700기아콜,,,,,,,
50H701,KOSPI,신한H701기아콜,,,,,,,
50H702,KOSPI,신한H702기아콜,,,,,,,
50H703,KOSPI,신한H703기아콜,,,,,,,
50H704,KOSPI,신한H704엘지전자콜,,,,,,,
50H705,KOSPI,신한H705엘지전자콜,,,,,,,
50H706,KOSPI,신한H706엘지전자풋,,,,,,,
50H707,KOSPI,신한H707두산에너콜,,,,,,,
50H708,KOSPI,신한H708두산에너콜,,,,,,,
50H709,KOSPI,신한H709두산에너콜,,,,,,,
50H710,KOSPI,신한H710두산에너콜,,,,,,,
50H711,KOSPI,신한H711두산에너풋,,,,,,,
50H712,KOSPI,신한H712두산에너풋,,,,,,,
50H713,KOSPI,신한H713두산에너풋,,,,,,,
50H714,KOSPI,신한H714두산에너풋,,,,,,,
50H715,KOSPI,신한H715LG이노텍콜,,,,,,,
50H716,KOSPI,신한H716LG이노텍콜,,,,,,,
50H717,KOSPI,신한H717LG이노텍콜,,,,,,,
50H718,KOSPI,신한H718LG이노텍콜,,,,,,,
50H719,KOSPI,신한H719LG이노텍풋,,,,,,,
50H720,KOSPI,신한H720삼성전기콜,,,,,,,
50H721,KOSPI,신한H721SK이노콜,,,,,,,
50H722,KOSPI,신한H722SK이노콜,,,,,,,
50H723,KOSPI,신한H723하이브콜,,,,,,,
50H724,KOSPI,신한H724하이브콜,,,,,,,
50H725,KOSPI,신한H725하이브콜,,,,,,,
50H726,KOSPI,신한H726하이브풋,,,,,,,
50H727,KOSPI,신한H727하이브풋,,,,,,,
50H728,KOSPI,신한H728하이브풋,,,,,,,
50H729,KOSPI,신한H729하이브풋,,,,,,,
50H730,KOSPI,신한H730POSCO홀콜,,,,,,,
50H731,KOSPI,신한H731셀트리온콜,,,,,,,
50H732,KOSPI,신한H732셀트리온콜,,,,,,,
50H733,KOSPI,신한H733셀트리온콜,,,,,,,
50H734,KOSPI,신한H734셀트리온콜,,,,,,,
50H735,KOSPI,신한H735셀트리온콜,,,,,,,
50H736,KOSPI,신한H736셀트리온콜,,,,,,,
50H737,KOSPI,신한H737셀트리온풋,,,,,,,
50H740,KOSPI,신한H740LG생건콜,,,,,,,
50H741,KOSPI,신한H741LG생건콜,,,,,,,
50H742,KOSPI,신한H742LG생건콜,,,,,,,
50H743,KOSPI,신한H743LG생건콜,,,,,,,
50H744,KOSPI,신한H744LG생건풋,,,,,,,
50H745,KOSPI,신한H745LG생건풋,,,,,,,
50H746,KOSPI,신한H746LG생건풋,,,,,,,
50H747,KOSPI,신한H747LG생건풋,,,,,,,
50H748,KOSPI,신한H748크래프톤콜,,,,,,,
50H749,KOSPI,신한H749크래프톤콜,,,,,,,
50H750,KOSPI,신한H750크래프톤콜,,,,,,,
50H751,KOSPI,신한H751크래프톤풋,,,,,,,
50H752,KOSPI,신한H752크래프톤풋,,,,,,,
50H753,KOSPI,신한H753크래프톤풋,,,,,,,
50H754,KOSPI,신한H754크래프톤풋,,,,,,,
50H755,KOSPI,신한H755카카뱅크콜,,,,,,,
50H756,KOSPI,신한H756카카뱅크콜,,,,,,,
50H757,KOSPI,신한H757카카뱅크콜,,,,,,,
50H758,KOSPI,신한H758카카뱅크콜,,,,,,,
50H759,KOSPI,신한H759카카뱅크풋,,,,,,,
50H761,KOSPI,신한H761카카뱅크풋,,,,,,,
50H763,KOSPI,신한H763카카뱅크풋,,,,,,,
50H764,KOSPI,신한H764아모레콜,,,,,,,
50H765,KOSPI,신한H765아모레콜,,,,,,,
50H766,KOSPI,신한H766아모레콜,,,,,,,
50H767,KOSPI,신한H767아모레풋,,,,,,,
50H768,KOSPI,신한H768아모레풋,,,,,,,
50H769,KOSPI,신한H769아모레풋,,,,,,,
50H770,KOSPI,신한H770아모레풋,,,,,,,
50H771,KOSPI,신한H771NC소프트콜,,,,,,,
50H772,KOSPI,신한H772NC소프트콜,,,,,,,
50H773,KOSPI,신한H773NC소프트콜,,,,,,,
50H774,KOSPI,신한H774NC소프트풋,,,,,,,
50H775,KOSPI,신한H775NC소프트풋,,,,,,,
50H776,KOSPI,신한H776NC소프트풋,,,,,,,
50H777,KOSPI,신한H777모비스콜,,,,,,,
50H778,KOSPI,신한H778모비스콜,,,,,,,
50H779,KOSPI,신한H779모비스콜,,,,,,,
50H780,KOSPI,신한H780모비스콜,,,,,,,
50H783,KOSPI,신한H783카카페이콜,,,,,,,
50H784,KOSPI,신한H784카카페이콜,,,,,,,
50H785,KOSPI,신한H785카카페이풋,,,,,,,
50H786,KOSPI,신한H786카카페이풋,,,,,,,
50H787,KOSPI,신한H787카카페이풋,,,,,,,
50H788,KOSPI,신한H788카카페이풋,,,,,,,
50H789,KOSPI,신한H789카카페이풋,,,,,,,
50H790,KOSPI,신한H790엘지디스콜,,,,,,,
50H791,KOSPI,신한H791SK아이이콜,,,,,,,
50H792,KOSPI,신한H792SK아이이콜,,,,,,,
50H793,KOSPI,신한H793SK아이이콜,,,,,,,
50H794,KOSPI,신한H794SK아이이콜,,,,,,,
50H795,KOSPI,신한H795SK아이이풋,,,,,,,
50H796,KOSPI,신한H796SK아이이풋,,,,,,,
50H797,KOSPI,신한H797SK아이이풋,,,,,,,
50H798,KOSPI,신한H798SK아이이풋,,,,,,,
50H799,KOSPI,신한H799SK아이이풋,,,,,,,
50H800,KOSPI,신한H800SK아이이풋,,,,,,,
50H801,KOSPI,신한H801삼성전자콜,,,,,,,
50H802,KOSPI,신한H802삼성전자콜,,,,,,,
50H803,KOSPI,신한H803삼성전자콜,,,,,,,
50H804,KOSPI,신한H804삼성전자콜,,,,,,,
50H805,KOSPI,신한H805삼성전자콜,,,,,,,
50H806,KOSPI,신한H806삼성전자콜,,,,,,,
50H807,KOSPI,신한H807삼성전자콜,,,,,,,
50H808,KOSPI,신한H808삼성전자콜,,,,,,,
50H809,KOSPI,신한H809삼성전자풋,,,,,,,
50H810,KOSPI,신한H810삼성전자풋,,,,,,,
50H811,KOSPI,신한H811삼성전자풋,,,,,,,
50H812,KOSPI,신한H812삼성전자풋,,,,,,,
50H813,KOSPI,신한H813삼성전자풋,,,,,,,
50H814,KOSPI,신한H814삼성전자풋,,,,,,,
50H815,KOSPI,신한H815SK하이닉콜,,,,,,,
50H816,KOSPI,신한H816SK하이닉콜,,,,,,,
50H817,KOSPI,신한H817SK하이닉콜,,,,,,,
50H818,KOSPI,신한H818SK하이닉콜,,,,,,,
50H819,KOSPI,신한H819SK하이닉콜,,,,,,,
50H820,KOSPI,신한H820SK하이닉콜,,,,,,,
50H821,KOSPI,신한H821SK하이닉콜,,,,,,,
50H822,KOSPI,신한H822SK하이닉콜,,,,,,,
50H823,KOSPI,신한H823SK하이닉풋,,,,,,,
50H824,KOSPI,신한H824SK하이닉풋,,,,,,,
50H825,KOSPI,신한H825SK하이닉풋,,,,,,,
50H826,KOSPI,신한H826네이버콜,,,,,,,
50H827,KOSPI,신한H827네이버콜,,,,,,,
50H828,KOSPI,신한H828네이버콜,,,,,,,
50H829,KOSPI,신한H829네이버콜,,,,,,,
50H830,KOSPI,신한H830네이버콜,,,,,,,
50H831,KOSPI,신한H831네이버풋,,,,,,,
50H832,KOSPI,신한H832네이버풋,,,,,,,
50H833,KOSPI,신한H833네이버풋,,,,,,,
50H834,KOSPI,신한H834네이버풋,,,,,,,
50H835,KOSPI,신한H835삼성SDI콜,,,,,,,
50H836,KOSPI,신한H836삼성SDI콜,,,,,,,
50H837,KOSPI,신한H837삼성SDI콜,,,,,,,
50H838,KOSPI,신한H838삼성SDI콜,,,,,,,
50H839,KOSPI,신한H839삼성SDI콜,,,,,,,
50H840,KOSPI,신한H840삼성SDI콜,,,,,,,
50H841,KOSPI,신한H841삼성SDI풋,,,,,,,
50H842,KOSPI,신한H842삼성SDI풋,,,,,,,
50H843,KOSPI,신한H843카카오콜,,,,,,,
50H844,KOSPI,신한H844카카오콜,,,,,,,
50H845,KOSPI,신한H845카카오콜,,,,,,,
50H846,KOSPI,신한H846카카오콜,,,,,,,
50H847,KOSPI,신한H847카카오콜,,,,,,,
50H848,KOSPI,신한H848카카오콜,,,,,,,
50H849,KOSPI,신한H849카카오풋,,,,,,,
50H850,KOSPI,신한H850카카오풋,,,,,,,
50H851,KOSPI,신한H851카카오풋,,,,,,,
50H852,KOSPI,신한H852LG에너지콜,,,,,,,
50H853,KOSPI,신한H853LG에너지콜,,,,,,,
50H854,KOSPI,신한H854LG에너지콜,,,,,,,
50H855,KOSPI,신한H855LG에너지콜,,,,,,,
50H856,KOSPI,신한H856LG에너지콜,,,,,,,
50H857,KOSPI,신한H857현대차콜,,,,,,,
50H858,KOSPI,신한H858현대차콜,,,,,,,
50H859,KOSPI,신한H859현대차콜,,,,,,,
50H860,KOSPI,신한H860현대차콜,,,,,,,
50H861,KOSPI,신한H861현대차풋,,,,,,,
50H862,KOSPI,신한H862LG화학콜,,,,,,,
50H863,KOSPI,신한H863LG화학콜,,,,,,,
50H864,KOSPI,신한H864LG화학콜,,,,,,,
50H865,KOSPI,신한H865LG화학콜,,,,,,,
50H866,KOSPI,신한H866LG화학콜,,,,,,,
50H867,KOSPI,신한H867LG화학풋,,,,,,,
50H868,KOSPI,신한H868LG화학풋,,,,,,,
50H869,KOSPI,신한H869기아콜,,,,,,,
50H870,KOSPI,신한H870기아콜,,,,,,,
50H871,KOSPI,신한H871기아콜,,,,,,,
50H872,KOSPI,신한H872기아콜,,,,,,,
50H873,KOSPI,신한H873기아콜,,,,,,,
50H874,KOSPI,신한H874기아콜,,,,,,,
50H875,KOSPI,신한H875기아콜,,,,,,,
50H876,KOSPI,신한H876기아풋,,,,,,,
50H877,KOSPI,신한H877엘지전자콜,,,,,,,
50H878,KOSPI,신한H878엘지전자콜,,,,,,,
50H879,KOSPI,신한H879엘지전자콜,,,,,,,
50H880,KOSPI,신한H880엘지전자콜,,,,,,,
50H881,KOSPI,신한H881엘지전자콜,,,,,,,
50H882,KOSPI,신한H882엘지전자콜,,,,,,,
50H883,KOSPI,신한H883두산에너콜,,,,,,,
50H884,KOSPI,신한H884두산에너콜,,,,,,,
50H885,KOSPI,신한H885두산에너콜,,,,,,,
50H886,KOSPI,신한H886두산에너콜,,,,,,,
50H887,KOSPI,신한H887두산에너콜,,,,,,,
50H888,KOSPI,신한H888LG이노텍콜,,,,,,,
50H889,KOSPI,신한H889LG이노텍콜,,,,,,,
50H890,KOSPI,신한H890LG이노텍콜,,,,,,,
50H891,KOSPI,신한H891LG이노텍콜,,,,,,,
50H892,KOSPI,신한H892LG이노텍풋,,,,,,,
50H893,KOSPI,신한H893삼성전기콜,,,,,,,
50H894,KOSPI,신한H894삼성전기콜,,,,,,,
50H895,KOSPI,신한H895삼성전기콜,,,,,,,
50H896,KOSPI,신한H896삼성전기풋,,,,,,,
50H897,KOSPI,신한H897SK이노콜,,,,,,,
50H898,KOSPI,신한H898SK이노콜,,,,,,,
50H899,KOSPI,신한H899SK이노콜,,,,,,,
50H900,KOSPI,신한H900SK이노콜,,,,,,,
50H901,KOSPI,신한H901SK이노풋,,,,,,,
50H902,KOSPI,신한H902SK이노풋,,,,,,,
50H903,KOSPI,신한H903하이브콜,,,,,,,
50H904,KOSPI,신한H904하이브콜,,,,,,,
50H905,KOSPI,신한H905하이브콜,,,,,,,
50H906,KOSPI,신한H906하이브풋,,,,,,,
50H907,KOSPI,신한H907POSCO홀콜,,,,,,,
50H908,KOSPI,신한H908POSCO홀콜,,,,,,,
50H909,KOSPI,신한H909POSCO홀콜,,,,,,,
50H910,KOSPI,신한H910셀트리온콜,,,,,,,
50H911,KOSPI,신한H911셀트리온콜,,,,,,,
50H912,KOSPI,신한H912셀트리온콜,,,,,,,
50H913,KOSPI,신한H913셀트리온풋,,,,,,,
50H914,KOSPI,신한H914셀트리온풋,,,,,,,
50H915,KOSPI,신한H915LG생건콜,,,,,,,
50H916,KOSPI,신한H916LG생건콜,,,,,,,
50H917,KOSPI,신한H917LG생건콜,,,,,,,
50H918,KOSPI,신한H918LG생건콜,,,,,,,
50H919,KOSPI,신한H919LG생건풋,,,,,,,
50H920,KOSPI,신한H920크래프톤콜,,,,,,,
50H921,KOSPI,신한H921크래프톤콜,,,,,,,
50H922,KOSPI,신한H922크래프톤콜,,,,,,,
50H923,KOSPI,신한H923카카뱅크콜,,,,,,,
50H924,KOSPI,신한H924카카뱅크콜,,,,,,,
50H925,KOSPI,신한H925카카뱅크콜,,,,,,,
50H926,KOSPI,신한H926카카뱅크콜,,,,,,,
50H927,KOSPI,신한H927카카뱅크풋,,,,,,,
50H928,KOSPI,신한H928아모레콜,,,,,,,
50H929,KOSPI,신한H929아모레콜,,,,,,,
50H930,KOSPI,신한H930아모레콜,,,,,,,
50H931,KOSPI,신한H931NC소프트콜,,,,,,,
50H932,KOSPI,신한H932NC소프트콜,,,,,,,
50H933,KOSPI,신한H933NC소프트콜,,,,,,,
50H934,KOSPI,신한H934NC소프트풋,,,,,,,
50H935,KOSPI,신한H935모비스콜,,,,,,,
50H936,KOSPI,신한H936모비스콜,,,,,,,
50H937,KOSPI,신한H937모비스콜,,,,,,,
50H938,KOSPI,신한H938모비스콜,,,,,,,
50H939,KOSPI,신한H939모비스풋,,,,,,,
50H940,KOSPI,신한H940카카페이콜,,,,,,,
50H941,KOSPI,신한H941카카페이콜,,,,,,,
50H942,KOSPI,신한H942카카페이콜,,,,,,,
50H943,KOSPI,신한H943엘지디스콜,,,,,,,
50H944,KOSPI,신한H944엘지디스콜,,,,,,,
50H945,KOSPI,신한H945엘지디스콜,,,,,,,
50H946,KOSPI,신한H946엘지디스풋,,,,,,,
50H947,KOSPI,신한H947엘지디스풋,,,,,,,
50H948,KOSPI,신한H948SK아이이콜,,,,,,,
50H949,KOSPI,신한H949SK아이이콜,,,,,,,
50H950,KOSPI,신한H950SK아이이콜,,,,,,,
72501BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종A1),,,,,,,
72502BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종C1),,,,,,,
72502BBC,KOSPI,신한국민참여정책형뉴딜혼합자산2호 A1,,,,,,,
72501BBC,KOSPI,신한국민참여정책형뉴딜혼합자산2호 C1,,,,,,,
404990,KOSPI,신한서부티엔디리츠,부동산 임대 및 공급업,부동산투자,2021-12-10,12월,승만호,http://shsbreit.com,서울특별시
72501BA2,KOSPI,신한소재부품장비A1,,,,,,,
72502BA2,KOSPI,신한소재부품장비C1,,,,,,,
293940,KOSPI,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,2018-08-08,03월,이준구,http://www.shalphareit.com,서울특별시
418210,KOSDAQ,신한제10호스팩,금융 지원 서비스업,금융서비스(기업인수목적 회사),2022-07-29,12월,이동환,,서울특별시
333050,KOSDAQ,신한제6호스팩,금융 지원 서비스업,기업인수 및 합병,2019-10-31,12월,원종상,,서울특별시
366330,KOSDAQ,신한제7호스팩,금융 지원 서비스업,SPAC,2021-02-04,12월,김병훈,,서울특별시
393360,KOSDAQ,신한제8호스팩,금융 지원 서비스업,SPAC합병,2021-09-27,12월,김종환,,서울특별시
405640,KOSDAQ,신한제9호스팩,금융 지원 서비스업,SPAC 합병,2022-04-27,12월,허찬종,,서울특별시
055550,KOSPI,신한지주,기타 금융업,금융지주회사,2001-09-10,12월,조용병,http://www.shinhangroup.com,서울특별시
056700,KOSDAQ,신화인터텍,플라스틱제품 제조업,디스플레이 BLU용 광학필름,2001-12-13,12월,김학태,http://www.shinwha.com,충청남도
187270,KOSDAQ,신화콘텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",2014-08-08,12월,이정진,http://www.sh-ct.co.kr,경기도
004080,KOSPI,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",1991-02-08,12월,이용익,http://www.shinhung.co.kr,서울특별시
243840,KOSDAQ,신흥에스이씨,일차전지 및 축전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)",2017-09-27,12월,황만용,http://www.shsec.co.kr,경기도
257720,KOSDAQ,실리콘투,상품 종합 도매업,화장품 유통,2021-09-29,12월,김성운,http://www.siliconii.com,경기도
222800,KOSDAQ,심텍,전자부품 제조업,반도체용 인쇄회로기판,2015-08-07,12월,"최시돈, 김영구(각자 대표이사)",http://www.simmtech.co.kr,충청북도
036710,KOSDAQ,심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,2000-01-04,12월,박광준,http://www.simmtechholdings.co.kr,충청북도
160980,KOSDAQ,싸이맥스,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",2015-06-17,12월,"정혜승, 정광영(각자대표)",http://www.cymechs.com,경기도
356890,KOSDAQ,싸이버원,소프트웨어 개발 및 공급업,보안관제 및 보안컨설팅 등,2021-03-11,12월,육동현,http://www.cyberone.kr/,서울특별시
217330,KOSDAQ,싸이토젠,자연과학 및 공학 연구개발업,CTC 기반 Liquid Biopsy 응용사업 및 플랫폼,2018-11-22,12월,전병희,http://cytogenlab.com,서울특별시
102280,KOSPI,쌍방울,봉제의복 제조업,,2008-06-10,12월,김세호,http://www.sbw.co.kr,서울특별시
003410,KOSPI,쌍용C&E,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),1975-05-03,12월,"홍사승, 이현준 (각자)대표집행임원",http://www.ssangyongcement.co.kr,서울특별시
010280,KOSDAQ,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",2000-04-14,12월,박진국,http://www.sicc.co.kr,서울특별시
003620,KOSPI,쌍용차,자동차용 엔진 및 자동차 제조업,"자동차,자동차부품,차륜,정비 제조/도소매",1975-05-29,12월,예병태,http://www.smotor.com,경기도
004770,KOSPI,써니전자,전자부품 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1987-04-22,12월,차상권,http://www.sunny.co.kr,충청북도
217320,KONEX,썬테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","자기진단형 발전기, 영구자석 회전자 발전기",2015-04-29,12월,이선휴,http://www.sun-tech.co.kr,전라남도
208640,KOSDAQ,썸에이지,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2014-12-29,12월,박홍서,http://www.thumbage.co.kr,경기도
222420,KOSDAQ,쎄노텍,기타 비금속 광물제품 제조업,세라믹 비드,2015-08-06,12월,"이승호, 허명구 (각자)",http://www.cenotec.com,경상남도
037760,KOSDAQ,쎄니트,1차 철강 제조업,스테인레스 냉연강판,2000-04-07,12월,"최재관, 박승배(각자대표)",http://www.cenit.kr,경상남도
099320,KOSDAQ,쎄트렉아이,"항공기,우주선 및 부품 제조업","인공위성시스템, 위성지상국, 위성부분품 개발 및 제조",2008-06-13,12월,김이을,http://www.satreci.com,대전광역시
015540,KOSPI,쎌마테라퓨틱스,기타 사업지원 서비스업,"교육서비스, 의약품개발, 상품권유통",1989-09-02,12월,윤종기,http://www.thelma.co.kr,서울특별시
049960,KOSDAQ,쎌바이오텍,기초 의약물질 및 생물학적 제제 제조업,유산균 원말 및 완제품,2002-12-13,12월,정명준,http://www.cellbiotech.com,경기도
403550,KOSPI,쏘카,운송장비 임대업,"카셰어링, 모빌리티 플랫폼 등",2022-08-22,12월,박재욱,http://www.socarcorp.kr,제주특별자치도
050890,KOSDAQ,쏠리드,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",2005-07-08,12월,"정준, 이승희 (각자대표이사)",http://www.solid.co.kr,경기도
066790,KOSDAQ,씨씨에스,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스,2003-05-30,12월,김형준,http://www.ccstv.co.kr,충청북도
222080,KOSDAQ,씨아이에스,특수 목적용 기계 제조업,2차전지 제조설비,2015-09-02,12월,김수하,http://www.cisro.co.kr,대구광역시
004920,KOSPI,씨아이테크,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30,12월,김대영,http://www.citech.kr,서울특별시
236030,KONEX,씨알푸드,"곡물가공품, 전분 및 전분제품 제조업","시리얼, 시리얼바",2017-12-14,12월,이상범,http://www.crfood.co.kr,충청북도
103660,KONEX,씨앗,기타 화학제품 제조업,"잉크리본, 인화지",2015-06-22,12월,김환기,http://www.ciaat.net,광주광역시
